SITE,LINE,CROSS,LEN,PRM,SEC
PKLE,643,F2,30.5,17.5,7.5
PKLE,644,F2,40.5,25.5,10.5
PKLE,647,F2,35,19,6.5
PKLE,648,F2,34.075,28.75,11.5
PKLE,649,F2,32.5,23,7.5
PKLE,65,F2,31.5,25,12.5
PKLE,651,F2,31.625,21.5,10
PKLE,653,F2,56.25,16,8
PKLE,654,F2,44.7,19.5,9
PKLE,655,F2,32,27.5,8.5
PKLE,656,F2,45,35.5,9
PKLE,657,F2,41.75,17,7
PKLE,658,F2,53.25,24,10.5
PKLE,659,F2,56.1,28.5,14
PKLE,66,F2,NA,NA,NA
PKLE,660,F2,32,24,10.5
PKLE,661,F2,30.5,20,10.5
PKLE,662,F2,34.75,10.5,4
PKLE,663,F2,35.75,25,8.5
PKLE,664,F2,48.75,18,6.5
PKLE,666,F2,41,22.5,5.5
PKLE,667,F2,45.75,24.5,11
PKLE,668,F2,47,18.5,6
PKLE,669,F2,27,24.5,8.5
PKLE,67,F2,41.25,23,9.5
PKLE,670,F2,56,21.5,8
PKLE,672,F2,36,18.5,8
PKLE,673,F2,30,16.5,8.5
PKLE,674,F2,45,30,11
PKLE,675,F2,39.25,24,8
PKLE,676,F2,47.75,28.5,10
PKLE,677,F2,44.775,22,9.25
PKLE,678,F2,31,34,8
PKLE,679,F2,51.75,14.5,7.5
PKLE,68,F2,54.5,25.5,8.5
PKLE,680,F2,28.75,22.5,7
PKLE,681,F2,51.3,28,10.5
PKLE,682,F2,32.75,21,7.5
PKLE,683,F2,34,29,11.5
PKLE,684,F2,53.5,38,12
PKLE,685,F2,34.25,17.5,9
PKLE,686,F2,43,25,11.5
PKLE,688,F2,30,21,10.5
PKLE,689,F2,32.5,23,7
PKLE,69,F2,37.75,27,8.5
PKLE,690,F2,25.5,29,8.5
PKLE,691,F2,44.25,23,10.5
PKLE,692,F2,43.25,25.5,9.5
PKLE,693,F2,42.5,26,5.5
PKLE,694,F2,42.75,19.5,10.5
PKLE,695,F2,34.5,24,9.5
PKLE,696,F2,48.5,14.5,6.5
PKLE,697,F2,32.5,17,8
PKLE,698,F2,37.4,22.5,12
PKLE,699,F2,42.75,32,13.5
PKLE,7,F2,31.75,26.5,10
PKLE,70,F2,22.25,17.5,6.5
PKLE,701,F2,32.75,18.5,7.5
PKLE,702,F2,34,21,9
PKLE,703,F2,32.5,16,8.5
PKLE,704,F2,43.45,33,15.5
PKLE,705,F2,38,20,8.5
PKLE,706,F2,30.75,15.5,8.5
PKLE,708,F2,30.75,28,9
PKLE,709,F2,46.05,25.5,10.5
PKLE,710,F2,42.9,30.5,14
PKLE,711,F2,40.5,27,10.5
PKLE,712,F2,23.25,19.5,6
PKLE,713,F2,33.25,20.5,11
PKLE,714,F2,28,12,2.5
PKLE,715,F2,35.75,28,9.5
PKLE,716,F2,41.5,25,9
PKLE,717,F2,44,31,12.5
PKLE,718,F2,39.475,22.75,9.75
PKLE,719,F2,49.5,28.5,9.5
PKLE,72,F2,38.25,29,10.5
PKLE,720,F2,50,22,7
PKLE,721,F2,45.5,19.5,6.5
PKLE,722,F2,45,10.5,9
PKLE,723,F2,40.25,35,10.5
PKLE,724,F2,NA,NA,NA
PKLE,725,F2,33,26,12
PKLE,726,F2,41.5,28.5,11.5
PKLE,728,F2,41,22,8
PKLE,729,F2,34.25,17.5,6.5
PKLE,73,F2,33,26.5,9
PKLE,730,F2,41.75,17.5,7.5
PKLE,731,F2,NA,NA,NA
PKLE,732,F2,39.75,26,9
PKLE,733,F2,49.5,18,6
PKLE,734,F2,52.5,35,7.5
PKLE,735,F2,45.5,31.5,11
PKLE,736,F2,38,29,11.5
PKLE,737,F2,27,23.5,7
PKLE,738,F2,45,25.5,11
PKLE,739,F2,33,22,9.5
PKLE,74,F2,NA,NA,NA
PKLE,740,F2,48,35.5,13.5
PKLE,741,F2,38.75,20.5,12.5
PKLE,742,F2,38.25,22.5,8.5
PKLE,745,F2,49,17,7.5
PKLE,746,F2,36.5,25,10.5
PKLE,747,F2,42.75,16,5.5
PKLE,748,F2,52.5,26,13.5
PKLE,749,F2,39.25,21.5,12.5
PKLE,750,F2,25.8,18.5,9
PKLE,751,F2,39.75,26.5,9
PKLE,752,F2,35,17,8
PKLE,753,F2,46.75,31.5,12.5
PKLE,754,F2,50.25,23,7.5
PKLE,755,F2,37.5,25,8.5
PKLE,756,F2,29.75,20.5,10.5
PKLE,757,F2,45.25,18.5,6.5
PKLE,758,F2,20.5,19,9.5
PKLE,759,F2,39,29.5,11.5
PKLE,76,F2,38.5,14.5,8.5
PKLE,760,F2,43.75,33,4.5
PKLE,761,F2,39,19,8
PKLE,762,F2,50.2,30.5,13
PKLE,764,F2,45.25,23,11
PKLE,765,F2,51.25,24.5,10
PKLE,766,F2,27.5,21.5,10
PKLE,767,F2,44.5,21,7.5
PKLE,768,F2,34,27,10
PKLE,769,F2,35.05,20,9.5
PKLE,77,F2,31.25,26.5,10
PKLE,770,F2,33.75,30,9
PKLE,771,F2,NA,NA,NA
PKLE,772,F2,46.5,15.5,5
PKLE,773,F2,46.25,22,11
PKLE,774,F2,35.6,21.5,8
PKLE,775,F2,34.25,24,10.5
PKLE,776,F2,29.75,24,7
PKLE,777,F2,NA,NA,NA
PKLE,778,F2,29.5,21,8
PKLE,779,F2,27.75,17.5,9.5
PKLE,78,F2,52.5,11,5
PKLE,780,F2,60,26.5,9
PKLE,781,F2,36.25,21.5,9.5
PKLE,782,F2,32.5,23.5,10
PKLE,783,F2,51.5,32.5,10
PKLE,784,F2,NA,NA,NA
PKLE,785,F2,43.5,30,10
PKLE,786,F2,24,23,6.5
PKLE,788,F2,33.5,31.5,11.5
PKLE,789,F2,46.5,22,9.5
PKLE,79,F2,37.75,19,8.5
PKLE,790,F2,NA,NA,NA
PKLE,791,F2,32.25,19,8
PKLE,792,F2,NA,NA,NA
PKLE,793,F2,34.3,22.5,10.5
PKLE,794,F2,31.65,23,9
PKLE,795,F2,35,30,10.5
PKLE,796,F2,44.75,23.5,8
PKLE,797,F2,38.4,22,11.5
PKLE,798,F2,44.75,26,10.5
PKLE,799,F2,52.5,28.5,11.5
PKLE,8,F2,55.25,33,11
PKLE,80,F2,37.5,25.5,10
PKLE,800,F2,27,28.5,7.5
PKLE,801,F2,43,23,11
PKLE,802,F2,33.5,35.5,10.5
PKLE,803,F2,32.7,24.5,9
PKLE,804,F2,36.5,19.5,10
PKLE,805,F2,37,32,8.5
PKLE,806,F2,34,29,8.5
PKLE,807,F2,55.5,26,10
PKLE,808,F2,32.5,24,8.5
PKLE,809,F2,40.5,32.5,12.5
PKLE,81,F2,44.75,8.5,6
PKLE,810,F2,36,32.5,10.5
PKLE,811,F2,26.5,25.5,9
PKLE,813,F2,27.25,19,10.5
PKLE,814,F2,50.25,18.5,8
PKLE,815,F2,30.4,22.5,9.5
PKLE,816,F2,40,27.5,11
PKLE,818,F2,51.5,29.5,12
PKLE,821,F2,41.5,25.5,11.5
PKLE,822,F2,33.25,25,11
PKLE,824,F2,32.5,33,9
PKLE,825,F2,34.25,26,9.5
PKLE,83,F2,46,31,12.5
PKLE,84,F2,35.5,19.5,5
PKLE,85,F2,31.5,11.5,5
PKLE,86,F2,46.05,29.5,11.5
PKLE,87,F2,40.25,22,7
PKLE,89,F2,31.5,28,9
PKLE,9,F2,50,19,8.5
PKLE,90,F2,32,22.5,8.5
PKLE,91,F2,50.5,41.5,14
PKLE,93,F2,39.75,21.5,9.5
PKLE,95,F2,26.25,21.5,9
PKLE,97,F2,46.5,30,13
PKLE,99,F2,47.75,17.5,6
PKLE,AP13,F0,49.36666667,33.0952381,12.83333333
PKLE,DAC,F0,20.08333333,15.5,5
PKLE,VS16,F0,31.435,23.8,8.35
PKLE,WBC,F0,51.85714286,34.60714286,14
TMPL,1,F2,35,24.5,8.5
TMPL,10,F2,37.25,19,9
TMPL,100,F2,38,17,9
TMPL,101,F2,27.5,21,10
TMPL,102,F2,29.5,17.5,9
TMPL,103,F2,42.25,28.5,9.5
TMPL,104,F2,41.75,21,7
TMPL,105,F2,44.25,23.5,11
TMPL,106,F2,40.25,19.5,7
TMPL,107,F2,41,23,9
TMPL,108,F2,41.25,27.5,11
TMPL,11,F2,43.25,22,9.5
TMPL,110,F2,41.5,22,9
TMPL,111,F2,40,20.5,9
TMPL,112,F2,33.75,21.5,9.5
TMPL,113,F2,35,27,8
TMPL,114,F2,44.5,23.5,11.5
TMPL,115,F2,41.75,27,9
TMPL,116,F2,39.375,20.25,6.25
TMPL,117,F2,33.75,23.5,8.75
TMPL,118,F2,37.625,28.75,9
TMPL,119,F2,35.25,31.5,8
TMPL,12,F2,35.75,21.5,8
TMPL,120,F2,35.75,21,8.5
TMPL,122,F2,40,23,9
TMPL,123,F2,26.25,16.5,8
TMPL,125,F2,31.5,16,7
TMPL,126,F2,33.25,17,7.5
TMPL,127,F2,40.875,18.5,9
TMPL,128,F2,26.25,27.5,9
TMPL,13,F2,29.25,28,9.5
TMPL,130,F2,41.5,21.5,10
TMPL,131,F2,38.5,28.5,10
TMPL,132,F2,38,25,7.5
TMPL,133,F2,33.5,19,7
TMPL,134,F2,42,38.5,11
TMPL,135,F2,34.5,20.5,8.5
TMPL,136,F2,41.25,27,16.5
TMPL,138,F2,42.125,24.5,8.75
TMPL,139,F2,29.75,20,8
TMPL,14,F2,44,28.5,10
TMPL,140,F2,29.75,25,8
TMPL,141,F2,34,20.5,8
TMPL,142,F2,28.5,25,7
TMPL,143,F2,46.75,33,10.75
TMPL,145,F2,25.75,19,6.5
TMPL,146,F2,24.75,21,6
TMPL,147,F2,37,24,7
TMPL,148,F2,26,15.5,7
TMPL,15,F2,36.875,26,9
TMPL,150,F2,34.25,24,8.5
TMPL,151,F2,33.75,20.5,7
TMPL,152,F2,40.5,22.25,11
TMPL,153,F2,34.5,33,10
TMPL,154,F2,45.125,23.75,10.5
TMPL,155,F2,30.75,26,6.5
TMPL,156,F2,34.25,19.5,8
TMPL,157,F2,36.75,18,8.5
TMPL,158,F2,36.25,18.5,7.25
TMPL,159,F2,41.25,22,8.5
TMPL,160,F2,32.25,19.5,8.5
TMPL,161,F2,36.75,21.5,8.5
TMPL,163,F2,36,20.5,11.5
TMPL,165,F2,37.75,24,7
TMPL,166,F2,59.5,32,10.5
TMPL,168,F2,36.75,24,8
TMPL,169,F2,35.5,24,9
TMPL,170,F2,40.875,27,11.25
TMPL,171,F2,32,23.5,9.5
TMPL,173,F2,39.125,19.25,7.75
TMPL,174,F2,37.25,23.5,9
TMPL,175,F2,58.25,32,13.5
TMPL,176,F2,36,33.5,9
TMPL,177,F2,30.5,21.75,8
TMPL,178,F2,55.25,33.5,10.5
TMPL,179,F2,39.5,20,13.75
TMPL,18,F2,33.5,18.5,9
TMPL,180,F2,35.5,23,8
TMPL,182,F2,44.75,25.5,10.5
TMPL,183,F2,51.25,26,9
TMPL,184,F2,38.75,22,9.5
TMPL,185,F2,36.125,23,9
TMPL,186,F2,46,24,10
TMPL,187,F2,40.25,22,9
TMPL,188,F2,31.25,24,8.5
TMPL,189,F2,32.5,20,6.5
TMPL,19,F2,43.25,21,9
TMPL,190,F2,31.75,21.5,7
TMPL,191,F2,29.25,24.5,6.5
TMPL,192,F2,35.5,26,10.5
TMPL,193,F2,39,28.5,9.5
TMPL,194,F2,48.75,20.5,8.5
TMPL,195,F2,39.25,18.5,8
TMPL,196,F2,35.25,31.5,9.5
TMPL,197,F2,41.5,22.5,8
TMPL,198,F2,40.5,20.5,9
TMPL,199,F2,38.5,23.5,9.5
TMPL,20,F2,33.75,25,10.5
TMPL,200,F2,33.75,26,9
TMPL,201,F2,35.75,19,7.5
TMPL,202,F2,44.75,22,10
TMPL,203,F2,37.375,26,8.25
TMPL,204,F2,30,17,7
TMPL,205,F2,38.125,26.25,8.25
TMPL,207,F2,28.25,25,9.5
TMPL,208,F2,25.75,18.5,8
TMPL,209,F2,29.5,27,9
TMPL,21,F2,43.25,27.5,11
TMPL,210,F2,45,27,9
TMPL,211,F2,26.25,15,5.5
TMPL,212,F2,33.5,38.5,13.5
TMPL,213,F2,40.875,13,7
TMPL,214,F2,28.5,22,6
TMPL,215,F2,31.625,31,8.5
TMPL,216,F2,30,28.5,8
TMPL,217,F2,39,21.5,11
TMPL,218,F2,31.25,31,6.5
TMPL,219,F2,34.25,23,9
TMPL,22,F2,38,18,8.5
TMPL,220,F2,30.75,23.5,9
TMPL,221,F2,40.25,23,8.5
TMPL,222,F2,31.75,27.5,9
TMPL,223,F2,35.25,23.5,9.5
TMPL,224,F2,26.375,23,8.75
TMPL,225,F2,40.875,25.75,10.75
TMPL,226,F2,38.5,34.5,11.5
TMPL,227,F2,35.5,27.5,7.5
TMPL,228,F2,40.5,20.5,8.25
TMPL,229,F2,37.5,31,8.5
TMPL,23,F2,52.25,29,10
TMPL,230,F2,27.75,20,7
TMPL,232,F2,37.5,24,8.5
TMPL,233,F2,36,25.5,8.5
TMPL,234,F2,32.25,19,6.5
TMPL,235,F2,36.5,25,8
TMPL,237,F2,36.25,20,11.5
TMPL,238,F2,39.5,25,8
TMPL,239,F2,39.125,22.5,9.5
TMPL,24,F2,33.75,20.5,7
TMPL,240,F2,38.75,28,11
TMPL,241,F2,34.75,28.5,9.5
TMPL,242,F2,37.5,19,7.5
TMPL,243,F2,37.875,19.75,9
TMPL,244,F2,47.25,29.5,11
TMPL,245,F2,47,27.5,8.5
TMPL,246,F2,37,24,5.5
TMPL,247,F2,35,27,10
TMPL,248,F2,40.25,24.5,8
TMPL,249,F2,40.5,26,10.5
TMPL,25,F2,25.5,19.5,8
TMPL,250,F2,37,18,9.5
TMPL,251,F2,36.25,23.5,7.5
TMPL,252,F2,45.25,24.5,10
TMPL,253,F2,40.5,29.5,9.5
TMPL,254,F2,33.75,22.5,9
TMPL,255,F2,26.25,15,6.5
TMPL,257,F2,49.5,31,12
TMPL,258,F2,39.75,21,8.5
TMPL,259,F2,28,16,7
TMPL,26,F2,44.25,29,14
TMPL,260,F2,40.5,28,8.5
TMPL,261,F2,37.25,25.5,8.5
TMPL,262,F2,43,31.5,7.5
TMPL,263,F2,33,25.5,6.5
TMPL,264,F2,38.25,15,8.5
TMPL,265,F2,34,25.5,9.5
TMPL,266,F2,24.25,25,6.5
TMPL,267,F2,36.5,22.5,8.5
TMPL,268,F2,37.75,26,9
TMPL,269,F2,35.75,20.5,9.5
TMPL,27,F2,50.5,20,9
TMPL,270,F2,41.5,33.75,11.75
TMPL,271,F2,31.25,28,9.5
TMPL,272,F2,35.25,28.5,9
TMPL,274,F2,44.75,33,11
TMPL,275,F2,28.75,13.5,7
TMPL,277,F2,27,18.5,8
TMPL,278,F2,28.5,23.5,8.5
TMPL,279,F2,43.5,27,11.5
TMPL,28,F2,42.5,21.5,9.5
TMPL,280,F2,30.75,26,7
TMPL,281,F2,33.25,18,6.5
TMPL,282,F2,33.75,28.5,10
TMPL,283,F2,41.875,21.75,10
TMPL,284,F2,46.5,24,9.5
TMPL,285,F2,31.5,30,6.5
TMPL,286,F2,32.5,20,8
TMPL,288,F2,34.5,23.5,9
TMPL,289,F2,26.25,26,8
TMPL,29,F2,30.75,21.5,8
TMPL,290,F2,34.25,24,8.5
TMPL,291,F2,36,24.5,9.5
TMPL,292,F2,40.875,26,8.25
TMPL,293,F2,28,14.5,8.5
TMPL,294,F2,33.25,12.5,6
TMPL,296,F2,35.5,31.5,8
TMPL,297,F2,42.25,24,10
TMPL,299,F2,31.5,20.5,7.5
TMPL,3,F2,32.25,27.5,9
TMPL,300,F2,31.5,23.5,9.5
TMPL,301,F2,34.75,20.5,8
TMPL,302,F2,28.25,16.75,5
TMPL,303,F2,46,19.5,10.5
TMPL,304,F2,28.25,17,5.5
TMPL,305,F2,35,26,11
TMPL,306,F2,60,26,12.5
TMPL,307,F2,15.5,13,6
TMPL,308,F2,39,25.5,9
TMPL,31,F2,39.625,24.5,9.75
TMPL,310,F2,32.5,23,10.5
TMPL,311,F2,43.75,29,10
TMPL,312,F2,39.75,25.75,9.5
TMPL,313,F2,33.5,24.5,10
TMPL,314,F2,33.125,19,7.5
TMPL,315,F2,27,18,7.5
TMPL,316,F2,33.5,13.5,6.5
TMPL,318,F2,32,21,9
TMPL,319,F2,31.75,26.5,9.5
TMPL,32,F2,38.5,22,11
TMPL,320,F2,42.25,25,8
TMPL,321,F2,38.5,23.5,10.5
TMPL,322,F2,39,27.5,10
TMPL,323,F2,39,30,7
TMPL,324,F2,32.25,28.5,5
TMPL,325,F2,41.75,30.5,10
TMPL,326,F2,38,30.5,7.5
TMPL,327,F2,31.25,19,6.5
TMPL,328,F2,39.25,24,9.5
TMPL,33,F2,42.75,25.5,9.5
TMPL,330,F2,33.5,18,8.5
TMPL,332,F2,37.75,22.5,12
TMPL,333,F2,32,28,9
TMPL,334,F2,38,24,9.5
TMPL,336,F2,43.25,29,10
TMPL,337,F2,37.5,20.5,10
TMPL,338,F2,34.75,25.5,8.5
TMPL,339,F2,36.5,22,8.5
TMPL,34,F2,33.75,23,8
TMPL,341,F2,32.25,24,12
TMPL,342,F2,35.875,16.75,7.75
TMPL,343,F2,33.25,22.5,8.5
TMPL,344,F2,36,22.5,10.5
TMPL,345,F2,41.5,17,9.5
TMPL,346,F2,35.375,19.75,9
TMPL,347,F2,29.5,24,8.75
TMPL,348,F2,42.625,27.75,10
TMPL,349,F2,32.25,28,10
TMPL,35,F2,34.75,23,8.5
TMPL,350,F2,32.25,30,10
TMPL,353,F2,39.75,24.75,9.75
TMPL,354,F2,32.5,23,8
TMPL,355,F2,36.5,19.5,8.5
TMPL,356,F2,32.75,17.5,7.5
TMPL,357,F2,23,13.75,7
TMPL,358,F2,35.75,24.5,7.5
TMPL,359,F2,37.5,20.5,7.5
TMPL,36,F2,39.5,21,11.5
TMPL,360,F2,35.25,18.25,8
TMPL,361,F2,35.75,29.5,10.5
TMPL,362,F2,35.5,34,12.5
TMPL,363,F2,40.75,25,9.5
TMPL,364,F2,39.25,22,9
TMPL,365,F2,34.75,15,8
TMPL,366,F2,44,18,10.5
TMPL,367,F2,28,25.5,9
TMPL,368,F2,43.5,26.5,11
TMPL,369,F2,26.75,20,4.5
TMPL,370,F2,40.25,21,7
TMPL,371,F2,44.5,26.5,11.5
TMPL,372,F2,43.25,29.5,9
TMPL,373,F2,34.25,16,8
TMPL,374,F2,40.25,25.5,11.5
TMPL,375,F2,43,28,11
TMPL,376,F2,38.875,24.75,8.75
TMPL,377,F2,33.375,18.5,6
TMPL,378,F2,46.5,26,9
TMPL,379,F2,44.5,26.5,9
TMPL,380,F2,33.25,24,8
TMPL,381,F2,36.625,27.5,8.5
TMPL,382,F2,44.5,17.75,9.5
TMPL,383,F2,33.25,27.5,7
TMPL,384,F2,34.75,26,8
TMPL,385,F2,27,25.5,9
TMPL,386,F2,34.5,23.5,7
TMPL,388,F2,33,24,8.5
TMPL,389,F2,29.75,20.5,7.5
TMPL,39,F2,33.25,28.5,7
TMPL,390,F2,38.75,27.25,8
TMPL,391,F2,24.5,15.5,7
TMPL,392,F2,33.75,19,7
TMPL,394,F2,27.25,13,7.5
TMPL,395,F2,26.75,23.5,7
TMPL,396,F2,39.75,26.5,10
TMPL,397,F2,39.5,25.75,9.5
TMPL,398,F2,44.25,28,11.5
TMPL,399,F2,44,15,7
TMPL,4,F2,29.5,17.5,6
TMPL,400,F2,27,29,7
TMPL,402,F2,55.5,26,10
TMPL,403,F2,29.75,19,3.5
TMPL,404,F2,NA,NA,NA
TMPL,41,F2,34.25,19.5,8.5
TMPL,42,F2,37.5,29.5,8.5
TMPL,43,F2,38.25,24.75,9.75
TMPL,44,F2,26.75,19.5,7.5
TMPL,45,F2,41.5,22.5,8
TMPL,46,F2,34,26,8.5
TMPL,47,F2,36,28.5,8
TMPL,48,F2,36.25,20.5,7.5
TMPL,49,F2,34.5,25,8.5
TMPL,5,F2,31.75,23,7.5
TMPL,52,F2,38.75,18.5,9
TMPL,53,F2,28.5,24,8.5
TMPL,54,F2,45,26,8
TMPL,55,F2,38.5,21.5,9.5
TMPL,56,F2,32,19.5,7.5
TMPL,57,F2,35,22,8.5
TMPL,58,F2,37.5,20,8.5
TMPL,61,F2,44.25,22,10
TMPL,62,F2,34.25,28,8.5
TMPL,63,F2,32.25,20.5,9
TMPL,64,F2,30.25,17.5,8
TMPL,66,F2,44.5,28,11.5
TMPL,67,F2,36,21.5,7
TMPL,69,F2,21,18,8
TMPL,7,F2,30.25,21.5,9
TMPL,70,F2,30.25,22.5,7.5
TMPL,71,F2,30.75,28.5,9.5
TMPL,72,F2,40.5,32.5,9
TMPL,73,F2,34.75,28,12.5
TMPL,74,F2,53.25,30,11.5
TMPL,75,F2,44.25,28.5,10.5
TMPL,76,F2,33.75,16.25,7.25
TMPL,77,F2,22.5,21,8
TMPL,79,F2,39.25,22.5,9.5
TMPL,8,F2,41.5,21,11
TMPL,80,F2,40,24,9.5
TMPL,81,F2,34.75,15.5,8
TMPL,83,F2,44.5,25,10.5
TMPL,84,F2,26.25,19.5,8
TMPL,85,F2,38.25,15,7
TMPL,86,F2,40,23.5,8.5
TMPL,87,F2,29.25,23.5,8
TMPL,88,F2,27.5,24.5,7
TMPL,89,F2,40.25,29,9
TMPL,90,F2,42.25,28.5,11
TMPL,91,F2,38.875,30.25,8.75
TMPL,93,F2,39.125,22,8.75
TMPL,95,F2,42,19,6.5
TMPL,96,F2,35,15.5,7.5
TMPL,97,F2,40.25,26,9.5
TMPL,AP13,F0,44.79545455,30.70454545,11.88636364
TMPL,DAC,F0,24.83333333,15.33333333,6.5
TMPL,VS16,F0,24.39285714,18.28571429,6.142857143
TMPL,WBC,F0,50.93333333,32.36666667,11.36666667
