"SITE","LINE","Obs","Trait","Pred"
"KBSM",816,12,"SBN",13.6233049882479
"KBSM",817,NA,"SBN",13.5401201864527
"KBSM",818,17,"SBN",14.3743839646845
"KBSM",819,15,"SBN",15.0999246017125
"KBSM",820,12,"SBN",13.7678517737925
"KBSM",821,11.5,"SBN",13.5716517130975
"KBSM",822,13.5,"SBN",13.1055066854024
"KBSM",823,13.5,"SBN",14.8219997675278
"KBSM",824,15,"SBN",13.7696535860481
"KBSM",825,14.5,"SBN",14.6973840044316
"PKLE",405,8,"SBN",9.1782990823328
"PKLE",406,NA,"SBN",9.60103121621737
"PKLE",407,8.5,"SBN",8.87326285800604
"PKLE",408,8.5,"SBN",9.28295798484279
"PKLE",409,8.5,"SBN",8.95018922562209
"PKLE",410,8,"SBN",10.7366224631725
"PKLE",411,10.5,"SBN",8.74261752148821
"PKLE",412,6.5,"SBN",9.47799323664241
"PKLE",413,10,"SBN",9.49489127928729
"PKLE",414,11.5,"SBN",9.7042647956768
"PKLE",415,12,"SBN",9.22950289743675
"PKLE",416,8.5,"SBN",8.78692732119148
"PKLE",417,7.5,"SBN",9.75771988308284
"PKLE",418,NA,"SBN",9.3147313322118
"PKLE",419,NA,"SBN",9.8605404879165
"PKLE",420,11,"SBN",10.4037457963073
"PKLE",421,6.5,"SBN",8.12272754571284
"PKLE",422,6,"SBN",8.19791546782301
"PKLE",423,NA,"SBN",7.76330196677274
"PKLE",424,11.5,"SBN",10.7366224631725
"PKLE",425,12,"SBN",10.0244971025632
"PKLE",426,6,"SBN",8.84341538840113
"PKLE",427,NA,"SBN",8.66742959937804
"PKLE",428,5.5,"SBN",9.49489127928729
"PKLE",429,10.5,"SBN",8.92214356827282
"PKLE",431,10,"SBN",10.248966849342
"PKLE",432,10.5,"SBN",9.90499938074981
"PKLE",433,9.5,"SBN",9.9555328101422
"PKLE",435,15,"SBN",9.48129179417241
"PKLE",436,8.5,"SBN",9.22950289743675
"PKLE",437,10.5,"SBN",9.47799323664241
"PKLE",438,NA,"SBN",8.86565550106317
"PKLE",439,9.5,"SBN",11.5694262130989
"PKLE",440,8,"SBN",9.84939287321212
"PKLE",442,10,"SBN",9.14358033524797
"PKLE",443,10.5,"SBN",10.6034684432668
"PKLE",444,9,"SBN",9.40460712678788
"PKLE",445,4,"SBN",8.83249331606429
"PKLE",446,10,"SBN",9.02193119330287
"PKLE",447,9,"SBN",9.50784070624732
"PKLE",448,9.5,"SBN",8.67226439143729
"PKLE",449,7.5,"SBN",8.43864935695577
"PKLE",450,11,"SBN",10.0525427599125
"PKLE",451,9.5,"SBN",10.0539315975424
"PKLE",452,6.5,"SBN",9.11373286564306
"PKLE",453,11.5,"SBN",8.95157806325195
"PKLE",454,NA,"SBN",9.2984671898578
"PKLE",455,NA,"SBN",9.28156914721292
"PKLE",456,11,"SBN",9.58261565373171
"PKLE",458,7,"SBN",10.7767708603623
"PKLE",459,7.5,"SBN",9.23130470969239
"PKLE",460,10,"SBN",9.47979504889805
"PKLE",461,9,"SBN",8.95199103787773
"PKLE",462,NA,"SBN",9.07322720519705
"PKLE",463,12.5,"SBN",10.2503556869719
"PKLE",464,11,"SBN",11.6871221226567
"PKLE",465,15,"SBN",10.2209211919927
"PKLE",466,11,"SBN",9.59749095845584
"PKLE",467,11,"SBN",8.86385368880753
"PKLE",468,9,"SBN",9.67138434626829
"PKLE",469,7.5,"SBN",9.77420495110195
"PKLE",470,6,"SBN",10.0539315975424
"PKLE",471,9,"SBN",9.77600676335759
"PKLE",472,7,"SBN",8.09468188836357
"PKLE",473,12.5,"SBN",10.0525427599125
"PKLE",474,9,"SBN",9.98003820972994
"PKLE",475,11.5,"SBN",10.142193012121
"PKLE",476,12.5,"SBN",11.056084532177
"PKLE",477,8,"SBN",8.47722913963767
"PKLE",479,11,"SBN",9.90499938074981
"PKLE",480,10.5,"SBN",9.67138434626829
"PKLE",482,12,"SBN",9.13962710286067
"PKLE",483,10.5,"SBN",9.04848010537778
"PKLE",484,9.5,"SBN",8.12272754571284
"PKLE",485,11,"SBN",9.21835528273236
"PKLE",486,8.5,"SBN",9.94930918045308
"PKLE",487,7.5,"SBN",9.06968694743552
"PKLE",488,7,"SBN",8.87680311576756
"PKLE",489,8.5,"SBN",10.3366912237864
"PKLE",491,11.5,"SBN",10.5803467709328
"PKLE",492,9,"SBN",9.39165769982785
"PKLE",493,6.5,"SBN",8.9390416109177
"PKLE",494,16,"SBN",10.0539315975424
"PKLE",495,8.5,"SBN",10.0249850340653
"PKLE",496,11,"SBN",9.75376665069554
"PKLE",497,11,"SBN",10.0757009176672
"PKLE",498,10.5,"SBN",10.0370335548975
"PKLE",499,6.5,"SBN",10.3366912237864
"PKLE",500,10,"SBN",10.4181919685417
"PKLE",501,12,"SBN",8.7537651361926
"PKLE",502,12,"SBN",9.69665743873394
"PKLE",503,9.5,"SBN",9.77461792572772
"PKLE",504,10,"SBN",9.21696644510249
"PKLE",505,8.5,"SBN",8.43864935695577
"PKLE",506,9,"SBN",10.2984687043607
"PKLE",507,NA,"SBN",9.39165769982785
"PKLE",508,11.5,"SBN",10.5817356085627
"PKLE",511,10,"SBN",10.0244971025632
"PKLE",512,8.5,"SBN",9.12272906021579
"PKLE",513,7.5,"SBN",11.1348127120487
"PKLE",514,8.5,"SBN",10.7781596979922
"PKLE",515,6.5,"SBN",9.49489127928729
"PKLE",516,10.5,"SBN",9.8605404879165
"PKLE",518,12,"SBN",10.0226952903076
"PKLE",519,NA,"SBN",10.3901463111925
"PKLE",520,9.5,"SBN",11.2380462915081
"PKLE",521,8.5,"SBN",10.1143728971393
"PKLE",522,10,"SBN",9.12668229260309
"PKLE",523,10.5,"SBN",10.7366224631725
"PKLE",524,11.5,"SBN",9.60103121621737
"PKLE",525,7.5,"SBN",9.86780843569777
"PKLE",526,11,"SBN",9.19523361039836
"PKLE",527,9,"SBN",8.4758403020078
"PKLE",529,10.5,"SBN",10.2503556869719
"PKLE",530,13,"SBN",10.6551217184172
"PKLE",531,11.5,"SBN",8.72571947884333
"PKLE",532,4,"SBN",9.47938207427227
"PKLE",533,2.5,"SBN",8.67365322906716
"PKLE",534,7,"SBN",9.00364431302812
"PKLE",535,10.5,"SBN",10.7767708603623
"PKLE",536,10,"SBN",8.56065576215708
"PKLE",537,8.5,"SBN",8.7700292785466
"PKLE",539,10.5,"SBN",9.95414397251233
"PKLE",540,7,"SBN",9.75730690845707
"PKLE",541,8,"SBN",10.5282805211567
"PKLE",542,10.5,"SBN",10.270648589379
"PKLE",544,10,"SBN",10.0226952903076
"PKLE",545,14,"SBN",9.02193119330287
"PKLE",546,5.5,"SBN",10.9348483648577
"PKLE",547,10.5,"SBN",10.2503556869719
"PKLE",548,5.5,"SBN",8.12272754571284
"PKLE",549,13,"SBN",9.75771988308284
"PKLE",551,7.5,"SBN",9.38619156430222
"PKLE",552,11,"SBN",9.60432977374737
"PKLE",553,6.5,"SBN",8.87680311576756
"PKLE",555,12.5,"SBN",10.4052425415817
"PKLE",556,12,"SBN",8.83580803145826
"PKLE",557,NA,"SBN",8.66388934161652
"PKLE",558,10.5,"SBN",10.7781596979922
"PKLE",559,12,"SBN",9.30469081954691
"PKLE",560,13.5,"SBN",10.5078422207503
"PKLE",562,10,"SBN",8.79530237101225
"PKLE",563,8.5,"SBN",9.58988360151298
"PKLE",564,13,"SBN",9.22950289743675
"PKLE",565,6,"SBN",8.92214356827282
"PKLE",566,12,"SBN",8.47722913963767
"PKLE",567,11,"SBN",11.056084532177
"PKLE",569,9,"SBN",9.4710070244515
"PKLE",570,12,"SBN",10.1457332698826
"PKLE",571,NA,"SBN",8.59887828158277
"PKLE",572,10,"SBN",9.03307880800726
"PKLE",573,10,"SBN",9.20145724008748
"PKLE",574,11,"SBN",9.38619156430222
"PKLE",576,7.5,"SBN",8.79530237101225
"PKLE",577,4.5,"SBN",9.93089361796742
"PKLE",578,9,"SBN",8.29110597779306
"PKLE",579,NA,"SBN",10.5817356085627
"PKLE",580,11.5,"SBN",9.22596263967522
"PKLE",581,10,"SBN",8.95018922562209
"PKLE",583,7,"SBN",9.60103121621737
"PKLE",584,8.5,"SBN",10.4852465410627
"PKLE",585,8,"SBN",7.56687787734325
"PKLE",586,12.5,"SBN",10.6590749508045
"PKLE",588,NA,"SBN",10.4070443538373
"PKLE",589,14,"SBN",10.2503556869719
"PKLE",592,8.5,"SBN",10.0370335548975
"PKLE",593,7.5,"SBN",8.32095344739797
"PKLE",594,9,"SBN",9.97243085278708
"PKLE",595,5,"SBN",9.34000442467746
"PKLE",596,8.5,"SBN",9.97104201515721
"PKLE",597,NA,"SBN",10.142193012121
"PKLE",598,8.5,"SBN",9.78715437806198
"PKLE",599,11.5,"SBN",10.1402671343569
"PKLE",600,12,"SBN",10.1273177073969
"PKLE",601,17,"SBN",9.77420495110195
"PKLE",602,10,"SBN",9.50784070624732
"PKLE",603,8,"SBN",11.4906980332273
"PKLE",604,10,"SBN",9.94576892269156
"PKLE",605,7,"SBN",8.29110597779306
"PKLE",606,15.5,"SBN",10.3107969865688
"PKLE",608,11.5,"SBN",9.86780843569777
"PKLE",609,12,"SBN",9.74477045612281
"PKLE",610,6,"SBN",9.50784070624732
"PKLE",611,11,"SBN",9.93926866778819
"PKLE",612,13,"SBN",10.110419664752
"PKLE",613,9,"SBN",9.00503315065799
"PKLE",614,22,"SBN",10.3901463111925
"PKLE",618,15,"SBN",10.142193012121
"PKLE",619,10.5,"SBN",8.67226439143729
"PKLE",620,8.5,"SBN",10.9383886226192
"PKLE",621,11,"SBN",11.4906980332273
"PKLE",622,13.5,"SBN",10.0525427599125
"PKLE",623,NA,"SBN",8.58592885462274
"PKLE",624,NA,"SBN",9.69311718097242
"PKLE",625,9.5,"SBN",8.3943395572525
"PKLE",627,4.5,"SBN",8.67226439143729
"PKLE",628,12.5,"SBN",9.04518154784778
"PKLE",629,14,"SBN",10.6551217184172
"PKLE",630,NA,"SBN",8.37260672254837
"PKLE",632,13,"SBN",9.84939287321212
"PKLE",633,8.5,"SBN",9.30823107730844
"PKLE",634,11.5,"SBN",10.1457332698826
"PKLE",635,9.5,"SBN",9.1525765298207
"PKLE",636,5,"SBN",9.30469081954691
"PKLE",637,6.5,"SBN",10.0525427599125
"PKLE",638,11.5,"SBN",8.19791546782301
"PKLE",639,10.5,"SBN",9.8605404879165
"PKLE",640,12,"SBN",9.8605404879165
"PKLE",641,7.5,"SBN",8.84875745841829
"PKLE",642,10,"SBN",10.2250825945062
"PKLE",643,7.5,"SBN",7.48814969747156
"PKLE",644,10.5,"SBN",9.50784070624732
"PKLE",645,NA,"SBN",10.233457644327
"PKLE",647,6.5,"SBN",8.7700292785466
"PKLE",648,11.5,"SBN",9.38811744206633
"PKLE",649,7.5,"SBN",8.31915163514233
"PKLE",652,NA,"SBN",9.94930918045308
"PKLE",654,9,"SBN",8.87680311576756
"PKLE",655,8.5,"SBN",10.5803467709328
"PKLE",656,9,"SBN",10.248966849342
"PKLE",657,7,"SBN",9.82766003850799
"PKLE",658,10.5,"SBN",9.42772879912188
"PKLE",660,10.5,"SBN",9.74477045612281
"PKLE",661,10.5,"SBN",10.4586976289877
"PKLE",663,8.5,"SBN",9.50922954387718
"PKLE",664,6.5,"SBN",9.04518154784778
"PKLE",666,5.5,"SBN",9.40106686902636
"PKLE",667,11,"SBN",9.29985602748767
"PKLE",668,6,"SBN",9.02953855024574
"PKLE",669,8.5,"SBN",10.2250825945062
"PKLE",670,8,"SBN",8.95018922562209
"PKLE",671,NA,"SBN",10.3771968842324
"PKLE",672,8,"SBN",9.47799323664241
"PKLE",673,8.5,"SBN",8.47722913963767
"PKLE",674,11,"SBN",9.97104201515721
"PKLE",675,8,"SBN",8.84875745841829
"PKLE",677,9.25,"SBN",10.248966849342
"PKLE",679,7.5,"SBN",9.82766003850799
"PKLE",680,7,"SBN",7.84480271152805
"PKLE",681,10.5,"SBN",11.2211482488632
"PKLE",682,7.5,"SBN",9.47938207427227
"PKLE",683,11.5,"SBN",9.91399557532254
"PKLE",684,12,"SBN",11.0525442744155
"PKLE",685,9,"SBN",10.3020089621223
"PKLE",686,11.5,"SBN",9.20006840245761
"PKLE",689,7,"SBN",10.5803467709328
"PKLE",690,8.5,"SBN",9.49628011691716
"PKLE",691,10.5,"SBN",10.5113824785118
"PKLE",692,9.5,"SBN",10.0240841279375
"PKLE",693,5.5,"SBN",9.49669309154293
"PKLE",694,10.5,"SBN",8.86565550106317
"PKLE",695,9.5,"SBN",9.75730690845707
"PKLE",696,6.5,"SBN",9.97104201515721
"PKLE",697,8,"SBN",8.11918728795132
"PKLE",698,12,"SBN",10.3285578741972
"PKLE",699,13.5,"SBN",9.82627120087812
"PKLE",700,NA,"SBN",10.1055848726928
"PKLE",702,9,"SBN",10.1312709397842
"PKLE",703,8.5,"SBN",10.6551217184172
"PKLE",704,15.5,"SBN",10.3020089621223
"PKLE",705,8.5,"SBN",8.74615777924974
"PKLE",706,8.5,"SBN",9.56088281902758
"PKLE",707,NA,"SBN",8.56065576215708
"PKLE",708,9,"SBN",8.84875745841829
"PKLE",710,14,"SBN",8.79530237101225
"PKLE",711,10.5,"SBN",8.39787981501402
"PKLE",712,6,"SBN",10.393686568954
"PKLE",713,11,"SBN",9.75376665069554
"PKLE",714,2.5,"SBN",9.19169335263684
"PKLE",715,9.5,"SBN",9.21696644510249
"PKLE",716,9,"SBN",10.4070443538373
"PKLE",718,9.75,"SBN",10.3149583890823
"PKLE",719,9.5,"SBN",10.4988460261775
"PKLE",720,7,"SBN",10.3366912237864
"PKLE",721,6.5,"SBN",9.77420495110195
"PKLE",722,9,"SBN",8.72571947884333
"PKLE",723,10.5,"SBN",9.14841512730722
"PKLE",724,NA,"SBN",10.8596604427475
"PKLE",725,12,"SBN",9.60103121621737
"PKLE",726,11.5,"SBN",11.1312724542872
"PKLE",729,6.5,"SBN",7.76330196677274
"PKLE",730,7.5,"SBN",9.11180698787895
"PKLE",731,NA,"SBN",10.8644952348067
"PKLE",732,9,"SBN",10.0244971025632
"PKLE",733,6,"SBN",10.6034684432668
"PKLE",734,7.5,"SBN",9.97243085278708
"PKLE",735,11,"SBN",10.8813932774516
"PKLE",736,11.5,"SBN",10.6680711453773
"PKLE",737,7,"SBN",10.6034684432668
"PKLE",738,11,"SBN",9.42150516943276
"PKLE",739,9.5,"SBN",10.4215066839357
"PKLE",740,13.5,"SBN",9.51115542164129
"PKLE",742,8.5,"SBN",10.6146160579712
"PKLE",743,NA,"SBN",9.74477045612281
"PKLE",744,NA,"SBN",10.4105846115989
"PKLE",745,7.5,"SBN",10.5282805211567
"PKLE",746,10.5,"SBN",9.63607074113775
"PKLE",748,13.5,"SBN",10.0280373603248
"PKLE",749,12.5,"SBN",10.6551217184172
"PKLE",750,9,"SBN",9.11180698787895
"PKLE",751,9,"SBN",9.30469081954691
"PKLE",752,8,"SBN",8.66742959937804
"PKLE",753,12.5,"SBN",9.77420495110195
"PKLE",755,8.5,"SBN",8.75515397382247
"PKLE",756,10.5,"SBN",9.63607074113775
"PKLE",757,6.5,"SBN",9.63607074113775
"PKLE",758,9.5,"SBN",10.248966849342
"PKLE",759,11.5,"SBN",11.6871221226567
"PKLE",760,4.5,"SBN",9.02953855024574
"PKLE",761,8,"SBN",8.47722913963767
"PKLE",762,13,"SBN",9.47938207427227
"PKLE",763,NA,"SBN",9.11180698787895
"PKLE",764,11,"SBN",8.64699129897164
"PKLE",765,10,"SBN",9.19523361039836
"PKLE",766,10,"SBN",9.86780843569777
"PKLE",767,7.5,"SBN",9.61792925886225
"PKLE",768,10,"SBN",10.2088184521522
"PKLE",769,9.5,"SBN",9.49628011691716
"PKLE",770,9,"SBN",10.2250825945062
"PKLE",771,NA,"SBN",8.95157806325195
"PKLE",772,5,"SBN",8.21237779792137
"PKLE",773,11,"SBN",8.84341538840113
"PKLE",774,8,"SBN",9.1525765298207
"PKLE",775,10.5,"SBN",8.86565550106317
"PKLE",776,7,"SBN",9.69311718097242
"PKLE",777,NA,"SBN",8.96645336797609
"PKLE",778,8,"SBN",8.01595370849188
"PKLE",779,9.5,"SBN",9.30823107730844
"PKLE",780,9,"SBN",11.1424200689915
"PKLE",781,9.5,"SBN",9.67621913832753
"PKLE",782,10,"SBN",9.56088281902758
"PKLE",783,10,"SBN",9.47799323664241
"PKLE",784,NA,"SBN",10.3883444989368
"PKLE",785,10,"SBN",9.07322720519705
"PKLE",786,6.5,"SBN",9.65296878378263
"PKLE",787,NA,"SBN",10.4070443538373
"PKLE",788,11.5,"SBN",8.29110597779306
"PKLE",789,9.5,"SBN",8.3943395572525
"PKLE",790,NA,"SBN",9.4015548005284
"PKLE",792,NA,"SBN",11.0416222020786
"PKLE",794,9,"SBN",8.09468188836357
"PKLE",795,10.5,"SBN",10.1321337847677
"PKLE",796,8,"SBN",9.47938207427227
"PKLE",797,11.5,"SBN",8.93990445590118
"PKLE",799,11.5,"SBN",9.77461792572772
"PKLE",800,7.5,"SBN",8.96645336797609
"PKLE",801,11,"SBN",9.14841512730722
"PKLE",802,10.5,"SBN",9.91399557532254
"PKLE",803,9,"SBN",9.58261565373171
"PKLE",804,10,"SBN",9.63961099889927
"PKLE",805,8.5,"SBN",8.67365322906716
"PKLE",806,8.5,"SBN",8.90037424814801
"PKLE",808,8.5,"SBN",10.9459959795621
"PKLE",809,12.5,"SBN",11.1424200689915
"PKLE",810,10.5,"SBN",9.34000442467746
"PKLE",811,9,"SBN",8.32095344739797
"PKLE",812,NA,"SBN",9.61792925886225
"PKLE",813,10.5,"SBN",8.74261752148821
"PKLE",814,8,"SBN",9.38811744206633
"PKLE",815,9.5,"SBN",8.30800402043794
"PKLE",816,11,"SBN",9.56088281902758
"PKLE",817,NA,"SBN",9.02054235567301
"PKLE",818,12,"SBN",9.5567214165141
"PKLE",819,NA,"SBN",10.5803467709328
"PKLE",820,NA,"SBN",8.95018922562209
"PKLE",821,11.5,"SBN",9.50922954387718
"PKLE",822,11,"SBN",8.58592885462274
"PKLE",823,NA,"SBN",10.302421936748
"PKLE",824,9,"SBN",8.95199103787773
"PKLE",825,9.5,"SBN",10.933046552602
