"SITE","LINE","LEN","PRM","SEC","SITE2"
"PKLE",365,"31.75","17","9.5","PKLE"
"PKLE",366,"46.75","22","12.5","PKLE"
"PKLE",367,"38.25","33","12.5","PKLE"
"PKLE",368,"40","25.5","7.5","PKLE"
"PKLE",369,"47.25","22","9.5","PKLE"
"PKLE",370,"51.75","16.5","5","PKLE"
"PKLE",371,"46.75","23.5","14.5","PKLE"
"PKLE",372,"41.55","30","12","PKLE"
"PKLE",373,"36","15.5","9","PKLE"
"PKLE",374,"35.5","23.5","10.5","PKLE"
"PKLE",375,"40","30","14.5","PKLE"
"PKLE",376,"*","*","*","PKLE"
"PKLE",377,"*","*","*","PKLE"
"PKLE",378,"29.75","22","9","PKLE"
"PKLE",379,"43.75","32","12.5","PKLE"
"PKLE",380,"34.75","30.5","9.5","PKLE"
"PKLE",381,"39.5","33.5","10","PKLE"
"PKLE",382,"38.25","17.5","9.5","PKLE"
"PKLE",383,"45","30.5","10","PKLE"
"PKLE",384,"31.25","23","7.5","PKLE"
"PKLE",386,"38.5","30.5","9.5","PKLE"
"PKLE",388,"46.5","28","9.5","PKLE"
"PKLE",389,"29.75","26.5","15.5","PKLE"
"PKLE",390,"49.75","30","7","PKLE"
"PKLE",391,"41.75","22.5","9","PKLE"
"PKLE",392,"41.75","29","12","PKLE"
"PKLE",393,"46.75","30","12","PKLE"
"PKLE",394,"*","*","*","PKLE"
"PKLE",395,"31.75","24.5","7","PKLE"
"PKLE",396,"38","27.5","9","PKLE"
"PKLE",397,"42.75","28.5","9","PKLE"
"PKLE",398,"*","*","*","PKLE"
"PKLE",399,"38.5","18","10","PKLE"
"PKLE",400,"35","22.5","8.5","PKLE"
"PKLE",402,"58","31","12","PKLE"
"PKLE",403,"*","*","*","PKLE"
"PKLE",404,"47.25","28","10","PKLE"
"STIL",1,"41.25","24.5","11.5","STIL"
"STIL",2,"40.5","24.5","7","STIL"
"STIL",3,"36.25","29.5","9","STIL"
"STIL",4,"41.75","24","10","STIL"
"STIL",5,"43","23","8","STIL"
"STIL",7,"32","27.5","10.5","STIL"
"STIL",8,"38.5","22","9","STIL"
"STIL",9,"32.25","19.5","11","STIL"
"STIL",10,"33.5","20","7","STIL"
"STIL",11,"55","29.5","13.5","STIL"
"STIL",12,"45.625","25.25","11.5","STIL"
"STIL",13,"43","29.5","13","STIL"
"STIL",14,"39","33","11","STIL"
"STIL",15,"39.5","22.5","7.5","STIL"
"STIL",16,"30.5","26","11.5","STIL"
"STIL",17,"42.25","22","13.5","STIL"
"STIL",18,"40.5","22.5","5.5","STIL"
"STIL",19,"49","25.5","11.5","STIL"
"STIL",20,"37.5","21.5","9.5","STIL"
"STIL",21,"39.5","25","11.5","STIL"
"STIL",22,"39.5","31","14","STIL"
"STIL",23,"48","31","12.5","STIL"
"STIL",24,"36","23","9.5","STIL"
"STIL",25,"36.5","15","9.5","STIL"
"STIL",26,"50.5","39.5","17.5","STIL"
"STIL",27,"*","*","*","STIL"
"STIL",28,"42.25","27.5","12.5","STIL"
"STIL",29,"41.5","23.5","12","STIL"
"STIL",30,"48","20","11","STIL"
"STIL",31,"40.75","32.5","17.5","STIL"
"STIL",32,"43","23","9.5","STIL"
"STIL",33,"22.5","8.5","3","STIL"
"STIL",34,"33.25","23.75","7.75","STIL"
"STIL",35,"46","22","10.5","STIL"
"STIL",36,"43.5","25","9","STIL"
"STIL",37,"31.5","26.5","10.5","STIL"
"STIL",38,"28.5","31.5","12","STIL"
"STIL",39,"39","25","7","STIL"
"STIL",40,"43.5","38.5","13.5","STIL"
"STIL",41,"41.5","22.75","10.5","STIL"
"STIL",42,"28","26","9.5","STIL"
"STIL",43,"42","28","13","STIL"
"STIL",44,"43.5","22","12.5","STIL"
"STIL",45,"*","*","*","STIL"
"STIL",46,"35.25","25.5","11","STIL"
"STIL",47,"*","*","*","STIL"
"STIL",48,"43.5","26","8.5","STIL"
"STIL",49,"48.5","25","9","STIL"
"STIL",50,"37.25","28","10.5","STIL"
"STIL",52,"38","18.5","9","STIL"
"STIL",53,"28.25","23.75","9.75","STIL"
"STIL",54,"40.5","23.5","10","STIL"
"STIL",55,"42.25","39","12","STIL"
"STIL",56,"46.25","28","14","STIL"
"STIL",57,"45.25","35","11.5","STIL"
"STIL",58,"33.5","15","6.5","STIL"
"STIL",59,"*","*","*","STIL"
"STIL",60,"*","*","*","STIL"
"STIL",61,"35.5","18","10","STIL"
"STIL",62,"35.5","23","9","STIL"
"STIL",63,"*","*","*","STIL"
"STIL",64,"32.5","20","8","STIL"
"STIL",65,"38.25","32","13.5","STIL"
"STIL",66,"51.5","34","13","STIL"
"STIL",67,"*","*","*","STIL"
"STIL",68,"50","34","17","STIL"
"STIL",69,"29.25","21.5","7","STIL"
"STIL",70,"43.5","26","11","STIL"
"STIL",71,"*","*","*","STIL"
"STIL",72,"38","30.5","13","STIL"
"STIL",73,"38.75","27","11","STIL"
"STIL",74,"31.25","28","10.5","STIL"
"STIL",75,"*","*","*","STIL"
"STIL",76,"37.5","20.5","7","STIL"
"STIL",77,"37","25","11","STIL"
"STIL",78,"38.5","21.5","10.5","STIL"
"STIL",79,"38.25","25.5","12","STIL"
"STIL",80,"38.25","27","10.5","STIL"
"STIL",81,"41.7","20.5","11","STIL"
"STIL",83,"41","24","12","STIL"
"STIL",84,"38","21.5","9.5","STIL"
"STIL",85,"34","20.5","9","STIL"
"STIL",86,"32.375","27.25","9.75","STIL"
"STIL",87,"38","29","11.5","STIL"
"STIL",88,"35.5","30.5","11.5","STIL"
"STIL",89,"45.5","17.5","7","STIL"
"STIL",90,"41","33.5","13","STIL"
"STIL",91,"44","40.5","12","STIL"
"STIL",93,"39.25","27","11","STIL"
"STIL",94,"43.25","31.5","8.5","STIL"
"STIL",95,"40.5","30.5","13.5","STIL"
"STIL",96,"39","22","10","STIL"
"STIL",97,"32.5","19.5","9.5","STIL"
"STIL",98,"*","*","*","STIL"
"STIL",99,"38.5","27.25","11.5","STIL"
"STIL",100,"42.5","28.5","12","STIL"
"STIL",101,"40.5","21.25","8.75","STIL"
"STIL",102,"*","*","*","STIL"
"STIL",103,"38.5","20.5","10.5","STIL"
"STIL",104,"34","19.5","9","STIL"
"STIL",105,"36.75","27","12","STIL"
"STIL",106,"41","24","9.5","STIL"
"STIL",107,"44.5","29","13.5","STIL"
"STIL",108,"*","*","*","STIL"
"STIL",110,"36.75","23.3333333333333","10.1666666666667","STIL"
"STIL",111,"35.5","25","8","STIL"
"STIL",112,"29.625","18.25","11.5","STIL"
"STIL",113,"37.25","32.5","10","STIL"
"STIL",114,"44.25","29","11.5","STIL"
"STIL",115,"31.5","23.5","9","STIL"
"STIL",116,"34.5","29.5","8","STIL"
"STIL",117,"43","26.5","13.5","STIL"
"STIL",118,"44.75","33","13","STIL"
"STIL",119,"44","34","12.5","STIL"
"STIL",120,"28.5","17","8","STIL"
"STIL",122,"*","*","*","STIL"
"STIL",123,"38.75","21.5","12.5","STIL"
"STIL",125,"36.5","21.5","10.5","STIL"
"STIL",126,"32.5","24","8","STIL"
"STIL",127,"42","32.5","6.5","STIL"
"STIL",128,"33","24","9.5","STIL"
"STIL",130,"45","21.5","12.5","STIL"
"STIL",131,"39.25","20","11","STIL"
"STIL",132,"25.5","18.5","8.5","STIL"
"STIL",134,"29","13.5","7.5","STIL"
"STIL",135,"29.25","23.5","10","STIL"
"STIL",136,"49.25","34","17.5","STIL"
"STIL",137,"51","26.5","10","STIL"
"STIL",138,"48.5","21.5","8","STIL"
"STIL",139,"41","26","13","STIL"
"STIL",141,"*","*","*","STIL"
"STIL",142,"37.5","39.5","10.5","STIL"
"STIL",143,"42.75","39.5","13","STIL"
"STIL",144,"39.5","24","8.5","STIL"
"STIL",145,"37.75","23.75","9.75","STIL"
"STIL",146,"40.5","27","14.5","STIL"
"STIL",147,"40.475","30.25","13.25","STIL"
"STIL",148,"40","26","10","STIL"
"STIL",150,"41","18","10.5","STIL"
"STIL",151,"47.5","23.5","9","STIL"
"STIL",152,"*","*","*","STIL"
"STIL",153,"50.75","35.5","13.5","STIL"
"STIL",154,"40","22.5","8.5","STIL"
"STIL",155,"45","32.75","10.75","STIL"
"STIL",156,"30","21.5","10","STIL"
"STIL",157,"34","15","7","STIL"
"STIL",158,"30.5","21","9.5","STIL"
"STIL",159,"36.25","31.5","12.5","STIL"
"STIL",160,"*","*","*","STIL"
"STIL",161,"36.5","26.5","10.5","STIL"
"STIL",163,"35","29.5","14.5","STIL"
"STIL",164,"37","24.5","9.5","STIL"
"STIL",165,"*","*","*","STIL"
"STIL",166,"45.25","25.5","11.25","STIL"
"STIL",167,"44","24.75","10.5","STIL"
"STIL",168,"49.5","31.5","13","STIL"
"STIL",169,"33.5","23","7.5","STIL"
"STIL",170,"36","14.5","6.5","STIL"
"STIL",171,"32.5","18","11.5","STIL"
"STIL",172,"29.5","24.5","8.5","STIL"
"STIL",173,"35.5","28","13","STIL"
"STIL",174,"30.5","23","9.5","STIL"
"STIL",175,"24.5","22","11","STIL"
"STIL",176,"45.625","26.5","11.75","STIL"
"STIL",177,"30.25","27","8","STIL"
"STIL",178,"51.125","36","9.75","STIL"
"STIL",179,"28","21.5","8.5","STIL"
"STIL",180,"*","*","*","STIL"
"STIL",181,"*","*","*","STIL"
"STIL",182,"34","21.5","10.5","STIL"
"STIL",184,"33.5","27.25","11.25","STIL"
"STIL",185,"40","25","7.5","STIL"
"STIL",186,"30.5","29","8","STIL"
"STIL",187,"33.875","20.5","10","STIL"
"STIL",188,"29.5","21","12","STIL"
"STIL",189,"40","28.5","8.5","STIL"
"STIL",190,"32","25","10.5","STIL"
"STIL",191,"34","28","8","STIL"
"STIL",192,"*","*","*","STIL"
"STIL",193,"41.5","37","11.5","STIL"
"STIL",194,"29.5","21.5","7","STIL"
"STIL",195,"44.5","28.5","11.5","STIL"
"STIL",196,"38.5","28.25","9","STIL"
"STIL",197,"43.5","27.5","12.5","STIL"
"STIL",198,"41.5","29.5","12.75","STIL"
"STIL",199,"33.25","21","10.5","STIL"
"STIL",200,"42.75","26","13.25","STIL"
"STIL",201,"41","31.5","10.5","STIL"
"STIL",202,"42.5","27.5","11","STIL"
"STIL",203,"32","21.5","9","STIL"
"STIL",204,"*","*","*","STIL"
"STIL",205,"38.75","27.5","13","STIL"
"STIL",206,"*","*","*","STIL"
"STIL",207,"43.5","31.5","14","STIL"
"STIL",208,"42.25","33.5","11","STIL"
"STIL",209,"40","22.5","8.5","STIL"
"STIL",210,"32.5","21.3333333333333","11.1666666666667","STIL"
"STIL",211,"*","*","*","STIL"
"STIL",212,"*","*","*","STIL"
"STIL",213,"50","16","12","STIL"
"STIL",214,"46","26.5","10.5","STIL"
"STIL",215,"45.75","41","13.5","STIL"
"STIL",216,"37.2","37.75","14.25","STIL"
"STIL",217,"31.5","23.5","10.5","STIL"
"STIL",218,"35.75","42.5","12.5","STIL"
"STIL",219,"*","*","*","STIL"
"STIL",220,"40.5","22.5","7","STIL"
"STIL",221,"43.5","22","13","STIL"
"STIL",222,"51.5","23","11","STIL"
"STIL",223,"38.5","18.5","9","STIL"
"STIL",224,"33.5","27.5","11","STIL"
"STIL",225,"32.75","25","9.5","STIL"
"STIL",226,"35.5","23.5","9","STIL"
"STIL",227,"32.625","25.25","9","STIL"
"STIL",228,"*","*","*","STIL"
"STIL",229,"26.75","20.5","13","STIL"
"STIL",230,"28.5","22","9","STIL"
"STIL",231,"35.5","15","7.5","STIL"
"STIL",232,"27.875","23.75","9","STIL"
"STIL",233,"*","*","*","STIL"
"STIL",234,"35.325","27.75","10.5","STIL"
"STIL",235,"*","*","*","STIL"
"STIL",236,"33.5","27","10.5","STIL"
"STIL",237,"33","20.5","8","STIL"
"STIL",238,"*","*","*","STIL"
"STIL",239,"43.25","29.75","11.75","STIL"
"STIL",240,"*","*","*","STIL"
"STIL",241,"*","*","*","STIL"
"STIL",242,"42.5","27.5","8","STIL"
"STIL",243,"33","26","12","STIL"
"STIL",244,"43","22","9.5","STIL"
"STIL",245,"42.5","30","11.5","STIL"
"STIL",246,"47","31","13","STIL"
"STIL",247,"43.75","24","11.5","STIL"
"STIL",248,"34.625","24.75","11","STIL"
"STIL",249,"43.75","29","14.5","STIL"
"STIL",250,"43.5","33","14","STIL"
"STIL",251,"38.25","23.5","10.5","STIL"
"STIL",252,"41","26.5","12","STIL"
"STIL",253,"41.5","27","10.5","STIL"
"STIL",254,"33","25","9.5","STIL"
"STIL",255,"36.25","33.5","11.5","STIL"
"STIL",256,"*","*","*","STIL"
"STIL",257,"36","17.5","9","STIL"
"STIL",258,"46","21.5","12","STIL"
"STIL",259,"37","24","10","STIL"
"STIL",260,"40.625","27.75","11.5","STIL"
"STIL",261,"46","33.5","14.5","STIL"
"STIL",262,"46","22.5","11","STIL"
"STIL",263,"39.25","28.5","12.5","STIL"
"STIL",264,"46","40.5","15","STIL"
"STIL",265,"45","25","10.5","STIL"
"STIL",266,"23.5","14.5","7","STIL"
"STIL",267,"42.25","34","9","STIL"
"STIL",268,"35.75","29.5","10.5","STIL"
"STIL",269,"*","*","*","STIL"
"STIL",270,"43","35","11.5","STIL"
"STIL",271,"*","*","*","STIL"
"STIL",272,"35.75","36","14","STIL"
"STIL",273,"38.75","24.5","12","STIL"
"STIL",274,"40.25","33.75","9.75","STIL"
"STIL",275,"*","*","*","STIL"
"STIL",276,"*","*","*","STIL"
"STIL",277,"41.5","29","12","STIL"
"STIL",278,"*","*","*","STIL"
"STIL",279,"35","20.5","10","STIL"
"STIL",280,"*","*","*","STIL"
"STIL",281,"31.5","22.5","8.5","STIL"
"STIL",282,"*","*","*","STIL"
"STIL",283,"35","19","8","STIL"
"STIL",284,"47.75","26.25","9","STIL"
"STIL",285,"37.5","35.5","10.5","STIL"
"STIL",286,"40.5","30","11","STIL"
"STIL",287,"34","21.5","9","STIL"
"STIL",288,"*","*","*","STIL"
"STIL",289,"44.75","28.5","13.5","STIL"
"STIL",290,"33.5","26","9","STIL"
"STIL",291,"*","*","*","STIL"
"STIL",292,"41.5","30","13","STIL"
"STIL",293,"28.5","22","10.5","STIL"
"STIL",294,"41.25","21","10.5","STIL"
"STIL",296,"42.25","25","14","STIL"
"STIL",297,"34.5","21.5","10.5","STIL"
"STIL",298,"25","22.5","8","STIL"
"STIL",299,"37.5","17.5","11","STIL"
"STIL",300,"35.5","22","10","STIL"
"STIL",301,"33.5","24","8.5","STIL"
"STIL",302,"36.25","28.5","12","STIL"
"STIL",303,"31.375","26.5","10.75","STIL"
"STIL",304,"38.375","26","11.75","STIL"
"STIL",305,"40.75","26.75","9.5","STIL"
"STIL",306,"31.75","26.5","12","STIL"
"STIL",307,"26.5","23.5","5","STIL"
"STIL",308,"34","23","10.5","STIL"
"STIL",310,"38.25","30.5","13.5","STIL"
"STIL",311,"42.5","27.5","11.5","STIL"
"STIL",312,"40","20.5","9.5","STIL"
"STIL",313,"40","30","7","STIL"
"STIL",314,"40.5","32.5","11","STIL"
"STIL",315,"39.5","21.5","9","STIL"
"STIL",316,"*","*","*","STIL"
"STIL",317,"52","27.5","12.5","STIL"
"STIL",318,"42.125","22","10.25","STIL"
"STIL",319,"40.5","27","8.5","STIL"
"STIL",320,"28","15.5","8","STIL"
"STIL",322,"35.5","33.75","10.25","STIL"
"STIL",323,"36.375","24.25","8.25","STIL"
"STIL",324,"39.5","33","8.5","STIL"
"STIL",325,"36","30.5","11","STIL"
"STIL",326,"45","23","9.5","STIL"
"STIL",327,"*","*","*","STIL"
"STIL",328,"41","34.5","15.5","STIL"
"STIL",330,"35.375","20.25","8.75","STIL"
"STIL",332,"36.5","28","11.5","STIL"
"STIL",333,"39","25","10.5","STIL"
"STIL",334,"43.5","25.5","9.5","STIL"
"STIL",335,"45.5","31.5","11","STIL"
"STIL",336,"41","30.5","15","STIL"
"STIL",337,"39.75","22","11","STIL"
"STIL",338,"46.5","35","9.5","STIL"
"STIL",339,"34","24.5","12.5","STIL"
"STIL",340,"42","24","10","STIL"
"STIL",341,"30.5","29","10","STIL"
"STIL",342,"39.65","18.5","9.5","STIL"
"STIL",343,"38.5","19.5","7.5","STIL"
"STIL",344,"*","*","*","STIL"
"STIL",345,"40","17.5","11.5","STIL"
"STIL",346,"39.5","25","10","STIL"
"STIL",347,"39","23","11","STIL"
"STIL",349,"*","*","*","STIL"
"STIL",350,"37.75","24.25","10.25","STIL"
"STIL",352,"39.625","27.25","13.5","STIL"
"STIL",353,"44.25","38","13.5","STIL"
"STIL",354,"28","23.5","6","STIL"
"STIL",355,"*","*","*","STIL"
"STIL",356,"38.5","16.5","7","STIL"
"STIL",358,"38","23","9.5","STIL"
"STIL",359,"27.75","26.5","12.5","STIL"
"STIL",360,"40","25.5","8.5","STIL"
"STIL",361,"34.5","36.5","12.5","STIL"
"STIL",362,"*","*","*","STIL"
"STIL",363,"*","*","*","STIL"
"STIL",364,"37","29","11","STIL"
"STIL",365,"40","21","9","STIL"
"STIL",366,"62","23.5","9.5","STIL"
"STIL",367,"38.25","30.5","12","STIL"
"STIL",368,"42","29.5","12","STIL"
"STIL",369,"48.25","30.5","13.5","STIL"
"STIL",370,"*","*","*","STIL"
"STIL",371,"*","*","*","STIL"
"STIL",372,"35.375","24","11.75","STIL"
"STIL",373,"41.5","23.75","12","STIL"
"STIL",374,"33.375","20.75","9.25","STIL"
"STIL",375,"*","*","*","STIL"
"STIL",376,"*","*","*","STIL"
"STIL",377,"*","*","*","STIL"
"STIL",378,"44.25","36.5","12.5","STIL"
"STIL",379,"35.5","23.5","11","STIL"
"STIL",380,"46.725","33.5","13.25","STIL"
"STIL",381,"37.5","35","12.5","STIL"
"STIL",382,"32.5","26","17.5","STIL"
"STIL",383,"47.75","33.5","13","STIL"
"STIL",384,"51.25","42","14.5","STIL"
"STIL",386,"41","31.5","12","STIL"
"STIL",388,"34.5","22.5","9.5","STIL"
"STIL",389,"33.5","25.5","10.5","STIL"
"STIL",390,"28.75","27.5","11","STIL"
"STIL",391,"*","*","*","STIL"
"STIL",392,"41.75","33","13","STIL"
"STIL",393,"40.25","39.5","15","STIL"
"STIL",394,"29.5","21.5","10.5","STIL"
"STIL",395,"33.5","18.25","7.5","STIL"
"STIL",396,"32","17","10.5","STIL"
"STIL",397,"38","23.5","8.5","STIL"
"STIL",398,"42","30.5","13.5","STIL"
"STIL",399,"30.5","21","8.5","STIL"
"STIL",400,"33.75","29.5","8.5","STIL"
"STIL",402,"50.25","31.5","13.5","STIL"
"STIL",403,"37.5","27.5","13","STIL"
"STIL",404,"33.5","27","9","STIL"
"TMPL",1,"35","24.5","8.5","TMPL"
"TMPL",2,"*","*","*","TMPL"
"TMPL",3,"32.25","27.5","9","TMPL"
"TMPL",4,"29.5","17.5","6","TMPL"
"TMPL",5,"31.75","23","7.5","TMPL"
"TMPL",7,"30.25","21.5","9","TMPL"
"TMPL",8,"41.5","21","11","TMPL"
"TMPL",9,"*","*","*","TMPL"
"TMPL",10,"37.25","19","9","TMPL"
"TMPL",11,"43.25","22","9.5","TMPL"
"TMPL",12,"35.75","21.5","8","TMPL"
"TMPL",13,"29.25","28","9.5","TMPL"
"TMPL",14,"44","28.5","10","TMPL"
"TMPL",15,"36.875","26","9","TMPL"
"TMPL",16,"*","*","*","TMPL"
"TMPL",17,"*","*","*","TMPL"
"TMPL",18,"33.5","18.5","9","TMPL"
"TMPL",19,"43.25","21","9","TMPL"
"TMPL",20,"33.75","25","10.5","TMPL"
"TMPL",21,"43.25","27.5","11","TMPL"
"TMPL",22,"38","18","8.5","TMPL"
"TMPL",23,"52.25","29","10","TMPL"
"TMPL",24,"33.75","20.5","7","TMPL"
"TMPL",25,"25.5","19.5","8","TMPL"
"TMPL",26,"44.25","29","14","TMPL"
"TMPL",27,"50.5","20","9","TMPL"
"TMPL",28,"42.5","21.5","9.5","TMPL"
"TMPL",29,"30.75","21.5","8","TMPL"
"TMPL",30,"*","*","*","TMPL"
"TMPL",31,"39.625","24.5","9.75","TMPL"
"TMPL",32,"38.5","22","11","TMPL"
"TMPL",33,"42.75","25.5","9.5","TMPL"
"TMPL",34,"33.75","23","8","TMPL"
"TMPL",35,"34.75","23","8.5","TMPL"
"TMPL",36,"39.5","21","11.5","TMPL"
"TMPL",37,"*","*","*","TMPL"
"TMPL",38,"*","*","*","TMPL"
"TMPL",39,"33.25","28.5","7","TMPL"
"TMPL",40,"*","*","*","TMPL"
"TMPL",41,"34.25","19.5","8.5","TMPL"
"TMPL",42,"37.5","29.5","8.5","TMPL"
"TMPL",43,"38.25","24.75","9.75","TMPL"
"TMPL",44,"26.75","19.5","7.5","TMPL"
"TMPL",45,"41.5","22.5","8","TMPL"
"TMPL",46,"34","26","8.5","TMPL"
"TMPL",47,"36","28.5","8","TMPL"
"TMPL",48,"36.25","20.5","7.5","TMPL"
"TMPL",49,"34.5","25","8.5","TMPL"
"TMPL",50,"*","*","*","TMPL"
"TMPL",52,"38.75","18.5","9","TMPL"
"TMPL",53,"28.5","24","8.5","TMPL"
"TMPL",54,"45","26","8","TMPL"
"TMPL",55,"38.5","21.5","9.5","TMPL"
"TMPL",56,"32","19.5","7.5","TMPL"
"TMPL",57,"35","22","8.5","TMPL"
"TMPL",58,"37.5","20","8.5","TMPL"
"TMPL",59,"*","*","*","TMPL"
"TMPL",60,"*","*","*","TMPL"
"TMPL",61,"44.25","22","10","TMPL"
"TMPL",62,"34.25","28","8.5","TMPL"
"TMPL",63,"32.25","20.5","9","TMPL"
"TMPL",64,"30.25","17.5","8","TMPL"
"TMPL",65,"*","*","*","TMPL"
"TMPL",66,"44.5","28","11.5","TMPL"
"TMPL",67,"36","21.5","7","TMPL"
"TMPL",68,"*","*","*","TMPL"
"TMPL",69,"21","18","8","TMPL"
"TMPL",70,"30.25","22.5","7.5","TMPL"
"TMPL",71,"30.75","28.5","9.5","TMPL"
"TMPL",72,"40.5","32.5","9","TMPL"
"TMPL",73,"34.75","28","12.5","TMPL"
"TMPL",74,"53.25","30","11.5","TMPL"
"TMPL",75,"44.25","28.5","10.5","TMPL"
"TMPL",76,"33.75","16.25","7.25","TMPL"
"TMPL",77,"22.5","21","8","TMPL"
"TMPL",78,"*","*","*","TMPL"
"TMPL",79,"39.25","22.5","9.5","TMPL"
"TMPL",80,"40","24","9.5","TMPL"
"TMPL",81,"34.75","15.5","8","TMPL"
"TMPL",83,"44.5","25","10.5","TMPL"
"TMPL",84,"26.25","19.5","8","TMPL"
"TMPL",85,"38.25","15","7","TMPL"
"TMPL",86,"40","23.5","8.5","TMPL"
"TMPL",87,"29.25","23.5","8","TMPL"
"TMPL",88,"27.5","24.5","7","TMPL"
"TMPL",89,"40.25","29","9","TMPL"
"TMPL",90,"42.25","28.5","11","TMPL"
"TMPL",91,"38.875","30.25","8.75","TMPL"
"TMPL",93,"39.125","22","8.75","TMPL"
"TMPL",94,"*","*","*","TMPL"
"TMPL",95,"42","19","6.5","TMPL"
"TMPL",96,"35","15.5","7.5","TMPL"
"TMPL",97,"40.25","26","9.5","TMPL"
"TMPL",98,"*","*","*","TMPL"
"TMPL",99,"*","*","*","TMPL"
"TMPL",100,"38","17","9","TMPL"
"TMPL",101,"27.5","21","10","TMPL"
"TMPL",102,"29.5","17.5","9","TMPL"
"TMPL",103,"42.25","28.5","9.5","TMPL"
"TMPL",104,"41.75","21","7","TMPL"
"TMPL",105,"44.25","23.5","11","TMPL"
"TMPL",106,"40.25","19.5","7","TMPL"
"TMPL",107,"41","23","9","TMPL"
"TMPL",108,"41.25","27.5","11","TMPL"
"TMPL",110,"41.5","22","9","TMPL"
"TMPL",111,"40","20.5","9","TMPL"
"TMPL",112,"33.75","21.5","9.5","TMPL"
"TMPL",113,"35","27","8","TMPL"
"TMPL",114,"44.5","23.5","11.5","TMPL"
"TMPL",115,"41.75","27","9","TMPL"
"TMPL",116,"39.375","20.25","6.25","TMPL"
"TMPL",117,"33.75","23.5","8.75","TMPL"
"TMPL",118,"37.625","28.75","9","TMPL"
"TMPL",119,"35.25","31.5","8","TMPL"
"TMPL",120,"35.75","21","8.5","TMPL"
"TMPL",122,"40","23","9","TMPL"
"TMPL",123,"26.25","16.5","8","TMPL"
"TMPL",125,"31.5","16","7","TMPL"
"TMPL",126,"33.25","17","7.5","TMPL"
"TMPL",127,"40.875","18.5","9","TMPL"
"TMPL",128,"26.25","27.5","9","TMPL"
"TMPL",130,"41.5","21.5","10","TMPL"
"TMPL",131,"38.5","28.5","10","TMPL"
"TMPL",132,"38","25","7.5","TMPL"
"TMPL",134,"42","38.5","11","TMPL"
"TMPL",135,"34.5","20.5","8.5","TMPL"
"TMPL",136,"41.25","27","16.5","TMPL"
"TMPL",137,"*","*","*","TMPL"
"TMPL",138,"42.125","24.5","8.75","TMPL"
"TMPL",139,"29.75","20","8","TMPL"
"TMPL",141,"34","20.5","8","TMPL"
"TMPL",142,"28.5","25","7","TMPL"
"TMPL",143,"46.75","33","10.75","TMPL"
"TMPL",144,"*","*","*","TMPL"
"TMPL",145,"25.75","19","6.5","TMPL"
"TMPL",146,"24.75","21","6","TMPL"
"TMPL",147,"37","24","7","TMPL"
"TMPL",148,"26","15.5","7","TMPL"
"TMPL",150,"34.25","24","8.5","TMPL"
"TMPL",151,"33.75","20.5","7","TMPL"
"TMPL",152,"40.5","22.25","11","TMPL"
"TMPL",153,"34.5","33","10","TMPL"
"TMPL",154,"45.125","23.75","10.5","TMPL"
"TMPL",155,"30.75","26","6.5","TMPL"
"TMPL",156,"34.25","19.5","8","TMPL"
"TMPL",157,"36.75","18","8.5","TMPL"
"TMPL",158,"36.25","18.5","7.25","TMPL"
"TMPL",159,"41.25","22","8.5","TMPL"
"TMPL",160,"32.25","19.5","8.5","TMPL"
"TMPL",161,"36.75","21.5","8.5","TMPL"
"TMPL",163,"36","20.5","11.5","TMPL"
"TMPL",164,"*","*","*","TMPL"
"TMPL",165,"37.75","24","7","TMPL"
"TMPL",166,"59.5","32","10.5","TMPL"
"TMPL",167,"*","*","*","TMPL"
"TMPL",168,"36.75","24","8","TMPL"
"TMPL",169,"35.5","24","9","TMPL"
"TMPL",170,"40.875","27","11.25","TMPL"
"TMPL",171,"32","23.5","9.5","TMPL"
"TMPL",172,"*","*","*","TMPL"
"TMPL",173,"39.125","19.25","7.75","TMPL"
"TMPL",174,"37.25","23.5","9","TMPL"
"TMPL",175,"58.25","32","13.5","TMPL"
"TMPL",176,"36","33.5","9","TMPL"
"TMPL",177,"30.5","21.75","8","TMPL"
"TMPL",178,"55.25","33.5","10.5","TMPL"
"TMPL",179,"39.5","20","13.75","TMPL"
"TMPL",180,"35.5","23","8","TMPL"
"TMPL",181,"*","*","*","TMPL"
"TMPL",182,"44.75","25.5","10.5","TMPL"
"TMPL",184,"38.75","22","9.5","TMPL"
"TMPL",185,"36.125","23","9","TMPL"
"TMPL",186,"46","24","10","TMPL"
"TMPL",187,"40.25","22","9","TMPL"
"TMPL",188,"31.25","24","8.5","TMPL"
"TMPL",189,"32.5","20","6.5","TMPL"
"TMPL",190,"31.75","21.5","7","TMPL"
"TMPL",191,"29.25","24.5","6.5","TMPL"
"TMPL",192,"35.5","26","10.5","TMPL"
"TMPL",193,"39","28.5","9.5","TMPL"
"TMPL",194,"48.75","20.5","8.5","TMPL"
"TMPL",195,"39.25","18.5","8","TMPL"
"TMPL",196,"35.25","31.5","9.5","TMPL"
"TMPL",197,"41.5","22.5","8","TMPL"
"TMPL",198,"40.5","20.5","9","TMPL"
"TMPL",199,"38.5","23.5","9.5","TMPL"
"TMPL",200,"33.75","26","9","TMPL"
"TMPL",201,"35.75","19","7.5","TMPL"
"TMPL",202,"44.75","22","10","TMPL"
"TMPL",203,"37.375","26","8.25","TMPL"
"TMPL",204,"30","17","7","TMPL"
"TMPL",205,"38.125","26.25","8.25","TMPL"
